1,2 111 186 123 174 239 255 255 250 54766 1900 1 0 506 0 12
1,2 111 186 123 174 239 255 255 250 54771 1900 1 0 506 0 12
1,2 111 186 123 174 239 255 255 250 54789 1900 1 0 506 0 12
1,2 111 186 123 174 239 255 255 250 54794 1900 1 0 506 0 12
1,2 111 186 123 174 239 255 255 250 60352 1900 1 0 506 0 12
1,2 111 186 123 174 239 255 255 250 60357 1900 1 0 506 0 12
1,2 111 186 123 174 239 255 255 250 61138 1900 1 0 506 0 12
1,2 111 186 123 174 239 255 255 250 61143 1900 1 0 506 0 12
1,2 111 186 123 174 239 255 255 250 61162 1900 1 0 506 0 12
1,2 111 186 123 174 239 255 255 250 61167 1900 1 0 506 0 12
1,2 111 186 123 177 239 255 255 250 49446 1900 1 0 506 0 12
1,2 111 186 123 177 239 255 255 250 49451 1900 1 0 506 0 12
1,2 111 186 123 177 239 255 255 250 49457 1900 1 0 506 0 12
1,2 111 186 123 177 239 255 255 250 49462 1900 1 0 506 0 12
1,2 111 186 123 177 239 255 255 250 50452 1900 1 0 506 0 12
1,2 111 186 123 177 239 255 255 250 50457 1900 1 0 506 0 12
1,2 111 186 123 177 239 255 255 250 50464 1900 1 0 506 0 12
1,2 111 186 123 177 239 255 255 250 50469 1900 1 0 506 0 12
1,2 111 186 123 177 239 255 255 250 64868 1900 1 0 506 0 12
1,2 111 186 123 177 239 255 255 250 64873 1900 1 0 506 0 12
1,2 111 186 123 177 239 255 255 250 64878 1900 1 0 506 0 12
1,2 111 186 123 177 239 255 255 250 64883 1900 1 0 506 0 12
1,2 111 186 103 32 239 255 255 250 59794 1900 1 0 505 0 12
1,2 111 186 103 32 239 255 255 250 59799 1900 1 0 505 0 12
1,2 111 186 103 32 239 255 255 250 59804 1900 1 0 505 0 12
1,2 111 186 103 32 239 255 255 250 59809 1900 1 0 505 0 12
1,2 111 186 103 32 239 255 255 250 60850 1900 1 0 505 0 12
1,2 111 186 103 32 239 255 255 250 60855 1900 1 0 505 0 12
1,2 111 186 103 32 239 255 255 250 62568 1900 1 0 505 0 12
1,2 111 186 103 32 239 255 255 250 62573 1900 1 0 505 0 12
1,2 111 186 103 32 239 255 255 250 62578 1900 1 0 505 0 12
1,2 111 186 103 32 239 255 255 250 62583 1900 1 0 505 0 12
1,2 111 186 103 32 239 255 255 250 62588 1900 1 0 505 0 12
1,2 111 186 103 32 239 255 255 250 62593 1900 1 0 505 0 12
1,2 111 186 105 63 239 255 255 250 55615 1900 1 0 505 0 12
1,2 111 186 105 63 239 255 255 250 55620 1900 1 0 505 0 12
1,2 111 186 105 63 239 255 255 250 55625 1900 1 0 505 0 12
1,2 111 186 105 63 239 255 255 250 55630 1900 1 0 505 0 12
1,2 111 186 105 63 239 255 255 250 55639 1900 1 0 505 0 12
1,2 111 186 105 63 239 255 255 250 55644 1900 1 0 505 0 12
1,2 111 186 105 63 239 255 255 250 55649 1900 1 0 505 0 12
1,2 111 186 105 63 239 255 255 250 55654 1900 1 0 505 0 12
1,2 111 186 105 63 239 255 255 250 55659 1900 1 0 505 0 12
1,2 111 186 105 63 239 255 255 250 55664 1900 1 0 505 0 12
1,2 111 186 105 63 239 255 255 250 55670 1900 1 0 505 0 12
1,2 111 186 105 63 239 255 255 250 55675 1900 1 0 505 0 12
1,2 111 186 105 30 111 186 105 255 138 138 2 0 501 0 10
1,2 10 0 3 241 10 0 3 255 138 138 2 0 492 0 10
1,2 111 186 103 54 224 0 0 251 5353 5353 6 0 492 0 8
1,2 111 186 105 136 224 0 0 251 5353 5353 4 0 467 0 8
1,1 111 186 105 83 210 176 156 21 54238 443 3 3 165 198 91
1,1 111 186 105 83 210 176 156 21 54253 443 3 3 165 198 91
1,1 111 186 105 83 210 176 156 21 54255 443 3 3 165 198 91
1,1 111 186 105 83 210 176 156 81 54393 443 3 3 165 198 91
1,1 111 186 105 83 210 176 156 81 54394 443 3 3 165 198 91
1,1 111 186 105 83 210 176 156 35 54395 443 3 3 165 198 91
1,1 111 186 105 83 210 176 156 35 54397 443 3 3 165 198 91
1,1 111 186 105 83 151 101 198 133 54474 443 3 3 165 198 91
1,2 111 186 103 32 239 255 255 250 51486 1900 2 0 342 0 12
1,2 111 186 123 177 239 255 255 250 55998 1900 2 0 342 0 12
1,2 111 186 123 168 224 0 0 251 5353 5353 4 0 328 0 8
1,2 111 186 123 129 111 186 123 255 137 137 3 0 276 0 10
1,2 111 186 123 158 111 186 123 255 137 137 3 0 276 0 10
1,2 111 186 123 181 111 186 123 255 137 137 3 0 276 0 10
1,2 111 186 123 126 224 0 0 251 5353 5353 3 0 246 0 8
1,2 111 186 103 71 111 186 103 255 138 138 1 0 243 0 10
1,2 111 186 105 130 111 186 105 255 138 138 1 0 243 0 10
1,2 111 186 105 210 111 186 105 255 138 138 1 0 243 0 10
1,2 111 186 105 230 111 186 105 255 138 138 1 0 243 0 10
1,2 111 186 123 20 111 186 123 255 138 138 1 0 243 0 10
1,2 111 186 123 90 111 186 123 255 138 138 1 0 243 0 10
1,1 111 186 105 83 210 176 156 35 54399 443 2 2 110 132 91
1,2 111 186 105 83 202 120 127 220 50356 53 1 1 75 162 5
1,2 111 186 105 83 202 120 127 220 50420 53 1 1 75 162 5
1,2 111 186 105 83 202 120 127 220 50521 53 1 1 75 162 5
1,2 111 186 105 83 202 120 127 220 50880 53 1 1 75 162 5
1,2 111 186 105 83 202 120 127 220 51043 53 1 1 75 162 5
1,2 111 186 105 83 202 120 127 220 51395 53 1 1 75 162 5
1,2 111 186 105 83 202 120 127 220 52746 53 1 1 75 162 5
1,2 111 186 105 83 202 120 127 220 53628 53 1 1 75 162 5
1,2 111 186 105 83 202 120 127 220 55421 53 1 1 75 162 5
1,2 111 186 105 83 202 120 127 220 55820 53 1 1 75 162 5
1,2 111 186 105 83 202 120 127 220 55831 53 1 1 75 162 5
1,2 111 186 105 83 202 120 127 220 58100 53 1 1 75 162 5
1,2 111 186 105 83 202 120 127 220 58555 53 1 1 75 162 5
1,2 111 186 105 83 202 120 127 220 60028 53 1 1 75 162 5
1,2 111 186 105 83 202 120 127 220 60058 53 1 1 75 162 5
1,2 111 186 105 83 202 120 127 220 60480 53 1 1 75 162 5
1,2 111 186 105 83 202 120 127 220 62198 53 1 1 75 162 5
1,2 111 186 105 83 202 120 127 220 63854 53 1 1 75 162 5
1,2 111 186 105 83 202 120 127 220 64509 53 1 1 75 162 5
1,1 111 186 105 83 23 198 101 64 54239 443 2 2 110 120 91
1,1 111 186 105 83 23 198 121 219 54281 443 2 2 110 120 91
1,1 111 186 105 83 23 42 132 53 54335 443 2 2 110 120 91
1,1 111 186 105 83 184 84 60 73 54376 443 2 2 110 120 91
1,1 111 186 105 83 184 84 60 73 54385 443 2 2 110 120 91
1,1 111 186 105 83 23 198 101 64 54482 443 2 2 110 120 91
1,1 111 186 105 83 149 174 66 131 54493 443 2 2 110 120 91
1,1 111 186 105 83 23 198 120 119 54509 443 2 2 110 120 91
1,2 111 186 105 243 239 255 255 250 51301 1900 1 0 215 0 12
1,2 111 186 105 83 202 120 127 220 64716 53 1 1 75 114 5
1,2 10 0 3 250 224 0 0 251 5353 5353 1 0 179 0 8
1,2 111 186 103 116 224 0 0 251 5353 5353 1 0 173 0 8
1,2 111 186 103 54 224 0 0 252 50597 5355 2 0 170 0 154
1,2 111 186 103 54 224 0 0 252 55300 5355 2 0 170 0 154
1,2 111 186 103 54 224 0 0 252 55826 5355 2 0 170 0 154
1,2 111 186 103 54 224 0 0 252 64980 5355 2 0 170 0 154
1,2 111 186 103 54 224 0 0 252 56863 5355 2 0 150 0 154
1,2 111 186 103 54 224 0 0 252 63271 5355 2 0 150 0 154
1,2 111 186 105 82 224 0 0 252 49158 5355 2 0 150 0 154
1,2 111 186 105 82 224 0 0 252 49770 5355 2 0 150 0 154
1,2 111 186 105 82 224 0 0 252 50118 5355 2 0 150 0 154
1,2 111 186 105 82 224 0 0 252 54661 5355 2 0 150 0 154
1,2 111 186 105 82 224 0 0 252 57126 5355 2 0 150 0 154
1,2 111 186 105 82 224 0 0 252 59643 5355 2 0 150 0 154
1,2 111 186 105 82 224 0 0 252 61329 5355 2 0 150 0 154
1,2 111 186 105 82 224 0 0 252 65237 5355 2 0 150 0 154
1,2 111 186 123 126 224 0 0 252 52861 5355 2 0 150 0 154
1,2 111 186 123 126 224 0 0 252 64226 5355 2 0 150 0 154
1,2 111 186 123 219 224 0 0 252 55220 5355 2 0 150 0 154
1,2 172 25 58 94 224 0 0 252 50209 5355 2 0 150 0 154
1,2 172 25 58 94 224 0 0 252 50266 5355 2 0 150 0 154
1,2 172 25 58 94 224 0 0 252 54847 5355 2 0 150 0 154
1,2 172 25 58 94 224 0 0 252 60761 5355 2 0 150 0 154
1,2 172 25 58 94 224 0 0 252 62824 5355 2 0 150 0 154
1,2 172 25 58 94 224 0 0 252 63977 5355 2 0 150 0 154
1,2 111 186 103 52 224 0 0 252 49598 5355 2 0 146 0 154
1,2 111 186 103 52 224 0 0 252 64750 5355 2 0 146 0 154
1,2 111 186 123 17 224 0 0 252 55828 5355 2 0 146 0 154
1,2 111 186 123 17 224 0 0 252 60355 5355 2 0 146 0 154
1,2 111 186 103 54 224 0 0 252 50739 5355 2 0 142 0 154
1,2 111 186 103 54 224 0 0 252 57358 5355 2 0 142 0 154
1,2 111 186 123 129 224 0 0 251 5353 5353 2 0 142 0 8
1,2 111 186 103 52 224 0 0 252 62772 5355 2 0 140 0 154
1,2 111 186 123 126 224 0 0 252 54312 5355 2 0 140 0 154
1,2 111 186 123 158 224 0 0 251 5353 5353 2 0 140 0 8
1,2 111 186 123 17 224 0 0 252 58465 5355 2 0 138 0 154
1,2 111 186 123 113 224 0 0 252 50807 5355 2 0 138 0 154
1,2 111 186 123 113 224 0 0 252 54226 5355 2 0 138 0 154
1,2 111 186 123 113 224 0 0 252 55376 5355 2 0 138 0 154
1,2 111 186 123 113 224 0 0 252 56445 5355 2 0 138 0 154
1,2 111 186 123 113 224 0 0 252 57336 5355 2 0 138 0 154
1,2 111 186 123 113 224 0 0 252 57887 5355 2 0 138 0 154
1,2 111 186 123 113 224 0 0 252 62341 5355 2 0 138 0 154
1,2 111 186 123 113 224 0 0 252 63801 5355 2 0 138 0 154
1,2 111 186 103 54 224 0 0 252 50284 5355 2 0 136 0 154
1,2 111 186 103 54 224 0 0 252 53000 5355 2 0 136 0 154
1,2 111 186 123 17 224 0 0 252 49786 5355 2 0 136 0 154
1,2 111 186 123 17 224 0 0 252 50917 5355 2 0 136 0 154
1,2 111 186 123 17 224 0 0 252 51384 5355 2 0 136 0 154
1,2 111 186 123 17 224 0 0 252 53786 5355 2 0 136 0 154
1,2 111 186 123 17 224 0 0 252 53970 5355 2 0 136 0 154
1,2 111 186 123 17 224 0 0 252 55279 5355 2 0 136 0 154
1,2 111 186 123 17 224 0 0 252 56500 5355 2 0 136 0 154
1,2 111 186 123 17 224 0 0 252 57174 5355 2 0 136 0 154
1,2 111 186 123 17 224 0 0 252 59753 5355 2 0 136 0 154
1,2 111 186 123 17 224 0 0 252 62755 5355 2 0 136 0 154
1,2 111 186 123 126 224 0 0 252 54167 5355 2 0 136 0 154
1,2 111 186 103 52 224 0 0 252 53771 5355 2 0 134 0 154
1,2 111 186 103 52 224 0 0 252 62413 5355 2 0 134 0 154
1,2 111 186 103 54 224 0 0 252 53888 5355 2 0 134 0 154
1,2 111 186 103 54 224 0 0 252 63014 5355 2 0 134 0 154
1,2 111 186 123 113 224 0 0 252 49541 5355 2 0 134 0 154
1,2 111 186 123 113 224 0 0 252 50012 5355 2 0 134 0 154
1,2 111 186 123 113 224 0 0 252 52531 5355 2 0 134 0 154
1,2 111 186 123 113 224 0 0 252 53566 5355 2 0 134 0 154
1,2 111 186 123 113 224 0 0 252 57088 5355 2 0 134 0 154
1,2 111 186 123 113 224 0 0 252 57677 5355 2 0 134 0 154
1,2 111 186 123 113 224 0 0 252 58739 5355 2 0 134 0 154
1,2 111 186 123 113 224 0 0 252 63978 5355 2 0 134 0 154
1,2 111 186 123 126 224 0 0 252 56386 5355 2 0 132 0 154
1,2 10 0 3 240 224 0 0 251 5353 5353 1 0 131 0 8
1,2 10 0 3 241 224 0 0 251 5353 5353 1 0 131 0 8
1,2 111 186 123 129 224 0 0 252 56297 5355 2 0 130 0 154
1,2 111 186 123 129 224 0 0 252 62926 5355 2 0 130 0 154
1,2 111 186 103 52 224 0 0 252 49543 5355 2 0 128 0 154
1,2 111 186 103 52 224 0 0 252 49755 5355 2 0 128 0 154
1,2 111 186 103 52 224 0 0 252 55987 5355 2 0 128 0 154
1,2 111 186 103 52 224 0 0 252 58115 5355 2 0 128 0 154
1,2 111 186 103 52 224 0 0 252 60273 5355 2 0 128 0 154
1,2 111 186 103 52 224 0 0 252 61303 5355 2 0 128 0 154
1,2 111 186 103 52 224 0 0 252 64713 5355 2 0 128 0 154
1,2 111 186 103 52 224 0 0 252 65119 5355 2 0 128 0 154
1,2 111 186 103 54 224 0 0 252 49968 5355 2 0 128 0 154
1,2 111 186 103 54 224 0 0 252 52929 5355 2 0 128 0 154
1,2 111 186 103 54 224 0 0 252 53699 5355 2 0 128 0 154
1,2 111 186 103 54 224 0 0 252 53836 5355 2 0 128 0 154
1,2 111 186 103 54 224 0 0 252 54012 5355 2 0 128 0 154
1,2 111 186 103 54 224 0 0 252 56891 5355 2 0 128 0 154
1,2 111 186 103 54 224 0 0 252 57054 5355 2 0 128 0 154
1,2 111 186 103 54 224 0 0 252 57673 5355 2 0 128 0 154
1,2 111 186 103 54 224 0 0 252 58287 5355 2 0 128 0 154
1,2 111 186 103 54 224 0 0 252 61484 5355 2 0 128 0 154
1,2 111 186 103 54 224 0 0 252 62367 5355 2 0 128 0 154
1,2 111 186 103 54 224 0 0 252 63274 5355 2 0 128 0 154
1,2 111 186 103 54 224 0 0 252 63559 5355 2 0 128 0 154
1,2 111 186 103 54 224 0 0 252 64543 5355 2 0 128 0 154
1,2 111 186 105 82 224 0 0 252 49343 5355 2 0 128 0 154
1,2 111 186 105 82 224 0 0 252 57118 5355 2 0 128 0 154
1,2 111 186 105 82 224 0 0 252 58461 5355 2 0 128 0 154
1,2 111 186 105 82 224 0 0 252 61419 5355 2 0 128 0 154
1,2 111 186 123 158 224 0 0 252 49323 5355 2 0 128 0 154
1,2 111 186 123 158 224 0 0 252 63459 5355 2 0 128 0 154
1,2 111 186 123 168 224 0 0 252 56217 5355 2 0 128 0 154
1,2 111 186 123 168 224 0 0 252 59558 5355 2 0 128 0 154
1,2 111 186 123 168 224 0 0 252 64970 5355 2 0 128 0 154
1,2 111 186 123 175 224 0 0 252 52545 5355 2 0 128 0 154
1,2 111 186 123 175 224 0 0 252 52886 5355 2 0 128 0 154
1,2 111 186 123 175 224 0 0 252 54862 5355 2 0 128 0 154
1,2 111 186 123 175 224 0 0 252 55133 5355 2 0 128 0 154
1,2 111 186 123 175 224 0 0 252 55843 5355 2 0 128 0 154
1,2 111 186 123 175 224 0 0 252 57058 5355 2 0 128 0 154
1,2 111 186 123 175 224 0 0 252 57335 5355 2 0 128 0 154
1,2 111 186 123 175 224 0 0 252 60671 5355 2 0 128 0 154
1,2 111 186 123 175 224 0 0 252 61695 5355 2 0 128 0 154
1,2 111 186 123 175 224 0 0 252 65356 5355 2 0 128 0 154
1,2 111 186 123 180 224 0 0 252 53936 5355 2 0 128 0 154
1,2 111 186 123 180 224 0 0 252 59375 5355 2 0 128 0 154
1,2 111 186 123 180 224 0 0 252 63820 5355 2 0 128 0 154
1,2 111 186 123 181 224 0 0 252 50124 5355 2 0 128 0 154
1,2 111 186 123 181 224 0 0 252 54721 5355 2 0 128 0 154
1,1 111 186 105 83 23 198 102 119 54282 443 1 1 55 60 91
1,1 111 186 105 83 23 198 102 119 54296 443 1 1 55 60 91
1,2 111 186 103 131 224 0 0 253 62436 3544 1 0 82 0 214
1,2 111 186 105 103 224 0 0 253 57041 3544 1 0 82 0 214
1,2 111 186 123 126 224 0 0 252 50076 5355 1 0 75 0 154
1,2 111 186 123 126 224 0 0 252 50109 5355 1 0 75 0 154
1,2 111 186 123 126 224 0 0 252 50985 5355 1 0 75 0 154
1,2 111 186 123 126 224 0 0 252 54585 5355 1 0 75 0 154
1,2 111 186 123 126 224 0 0 252 55444 5355 1 0 75 0 154
1,2 111 186 123 126 224 0 0 252 55562 5355 1 0 75 0 154
1,2 111 186 123 126 224 0 0 252 56199 5355 1 0 75 0 154
1,2 111 186 123 126 224 0 0 252 57536 5355 1 0 75 0 154
1,2 111 186 123 126 224 0 0 252 58463 5355 1 0 75 0 154
1,2 111 186 123 126 224 0 0 252 59543 5355 1 0 75 0 154
1,2 111 186 123 126 224 0 0 252 59687 5355 1 0 75 0 154
1,2 111 186 123 126 224 0 0 252 59978 5355 1 0 75 0 154
1,2 111 186 123 126 224 0 0 252 61589 5355 1 0 75 0 154
1,2 111 186 123 126 224 0 0 252 61993 5355 1 0 75 0 154
1,2 111 186 123 126 224 0 0 252 63242 5355 1 0 75 0 154
1,2 111 186 123 126 224 0 0 252 63604 5355 1 0 75 0 154
1,2 111 186 123 126 224 0 0 252 64342 5355 1 0 75 0 154
1,2 111 186 123 126 224 0 0 252 64955 5355 1 0 75 0 154
1,2 111 186 123 126 224 0 0 252 65435 5355 1 0 75 0 154
1,2 111 186 123 219 224 0 0 252 50894 5355 1 0 75 0 154
1,2 111 186 123 219 224 0 0 252 52910 5355 1 0 75 0 154
1,2 111 186 123 219 224 0 0 252 56774 5355 1 0 75 0 154
1,2 111 186 123 219 224 0 0 252 62356 5355 1 0 75 0 154
1,2 111 186 103 52 224 0 0 252 59807 5355 1 0 70 0 154
1,2 111 186 123 181 224 0 0 251 5353 5353 1 0 70 0 8
1,2 111 186 123 41 224 0 0 252 50392 5355 1 0 69 0 154
1,2 111 186 123 78 224 0 0 252 59444 5355 1 0 69 0 154
1,2 111 186 123 126 224 0 0 252 50233 5355 1 0 69 0 154
1,2 111 186 123 126 224 0 0 252 52497 5355 1 0 69 0 154
1,2 111 186 123 126 224 0 0 252 57650 5355 1 0 69 0 154
1,2 111 186 123 126 224 0 0 252 60798 5355 1 0 69 0 154
1,2 111 186 123 126 224 0 0 252 62073 5355 1 0 69 0 154
1,2 111 186 123 126 224 0 0 252 50861 5355 1 0 66 0 154
1,2 111 186 123 126 224 0 0 252 63254 5355 1 0 66 0 154
1,2 111 186 123 9 224 0 0 252 50907 5355 1 0 64 0 154
1,2 111 186 123 9 224 0 0 252 60624 5355 1 0 64 0 154
1,2 111 186 123 41 224 0 0 252 49973 5355 1 0 64 0 154
1,2 111 186 123 41 224 0 0 252 52982 5355 1 0 64 0 154
1,2 111 186 123 41 224 0 0 252 56334 5355 1 0 64 0 154
1,2 111 186 123 41 224 0 0 252 61617 5355 1 0 64 0 154
1,2 111 186 123 41 224 0 0 252 62815 5355 1 0 64 0 154
1,2 111 186 123 175 224 0 0 252 50521 5355 1 0 62 0 154
1,2 111 186 123 175 224 0 0 252 50719 5355 1 0 62 0 154
1,2 111 186 123 175 224 0 0 252 52114 5355 1 0 62 0 154
1,2 111 186 123 175 224 0 0 252 57055 5355 1 0 62 0 154
1,2 111 186 123 175 224 0 0 252 58218 5355 1 0 62 0 154
1,2 111 186 123 175 224 0 0 252 60738 5355 1 0 62 0 154
1,2 111 186 123 175 224 0 0 252 61857 5355 1 0 62 0 154
1,2 111 186 123 175 224 0 0 252 64034 5355 1 0 62 0 154
1,2 111 186 123 175 224 0 0 252 64217 5355 1 0 62 0 154
1,1 111 186 105 83 149 28 64 148 55484 8081 95 179 5767 260405 0
1,1 111 186 105 83 149 28 64 148 55051 8081 65 114 4135 152898 0
1,1 111 186 105 83 149 28 64 148 56080 8081 54 102 4125 149070 0
1,1 111 186 105 83 149 28 64 148 55400 8081 52 101 3408 146467 0
1,1 111 186 105 83 149 28 64 148 55054 8081 54 100 3530 139872 0
1,1 111 186 105 83 149 28 64 148 56016 8081 54 90 4145 130210 0
1,1 111 186 105 83 149 28 64 148 55684 8081 53 90 3727 127806 0
1,1 111 186 105 83 149 28 64 148 56076 8081 45 84 3544 120708 0
1,1 111 186 105 83 149 28 64 148 55327 8081 43 82 2921 117958 0
1,1 111 186 105 83 149 28 64 148 55050 8081 47 85 3159 117587 0
1,1 111 186 105 83 149 28 64 148 54931 8081 44 80 5558 101728 0
1,1 111 186 105 83 149 28 64 148 55275 8081 34 65 2218 93217 0
1,1 111 186 105 83 149 28 64 148 55057 8081 38 66 2671 88851 0
1,1 111 186 105 83 149 28 64 148 54941 8081 41 65 16271 71599 0
1,1 111 186 105 83 149 28 64 148 55836 8081 32 58 2731 81137 0
1,1 111 186 105 83 149 28 64 148 55045 8081 34 58 2361 79479 0
1,1 111 186 105 83 149 28 64 148 55488 8081 30 55 2257 76948 0
1,1 111 186 105 83 149 28 64 148 55900 8081 26 48 2321 66005 0
1,1 111 186 105 83 149 28 64 148 55887 8081 26 46 2321 63866 0
1,1 111 186 105 83 149 28 64 148 55899 8081 23 40 2159 53940 0
1,1 111 186 105 83 149 28 64 148 55292 8081 20 37 1686 50007 0
1,1 111 186 105 83 149 28 64 148 55902 8081 20 36 2091 49274 0
1,1 111 186 105 83 149 28 64 148 56002 8081 19 34 2037 46226 0
1,1 111 186 105 83 149 28 64 148 54924 8081 22 39 3214 45009 0
1,1 111 186 105 83 149 28 64 148 55904 8081 20 34 2091 44905 0
1,1 111 186 105 83 149 28 64 148 55373 8081 20 34 1934 44693 0
1,1 111 186 105 83 149 28 64 148 55720 8081 21 34 2156 41808 0
1,1 111 186 105 83 149 28 64 148 55042 8081 20 30 1721 35983 0
1,1 111 186 105 83 149 28 64 148 55754 8081 20 30 2113 35532 0
1,1 111 186 105 83 149 28 64 148 55107 8081 16 28 1598 35374 0
1,1 111 186 105 83 149 28 64 148 55903 8081 15 26 1821 34060 0
1,1 111 186 105 83 149 28 64 148 55956 8081 15 26 1832 34017 0
1,2 111 186 105 63 111 186 105 255 54915 54915 112 0 34160 0 0
1,1 111 186 105 83 149 28 64 148 55971 8081 13 23 1631 29117 0
1,1 111 186 105 83 149 28 64 148 55094 8081 12 22 1395 26179 0
1,1 111 186 105 83 149 28 64 148 54974 8081 13 21 1400 26003 0
1,1 111 186 105 83 149 28 64 148 54958 8081 18 19 10100 13475 0
1,1 111 186 105 83 149 28 64 148 55774 8081 12 18 1678 20812 0
1,1 111 186 105 83 149 28 64 148 54994 8081 10 17 1116 19835 0
1,1 111 186 105 83 149 28 64 148 55061 8081 12 18 1290 19194 0
1,1 111 186 105 83 149 28 64 148 56036 8081 11 16 1617 18414 0
1,1 111 186 105 83 149 28 64 148 55871 8081 10 16 1588 18371 0
1,1 111 186 105 83 149 28 64 148 55746 8081 10 15 1486 16336 0
1,1 111 186 105 83 149 28 64 148 55985 8081 9 14 1497 15814 0
1,1 111 186 105 83 149 28 64 148 55024 8081 20 20 12812 3731 0
1,1 111 186 105 83 149 28 64 148 55992 8081 9 13 1508 14330 0
1,1 111 186 105 83 149 28 64 148 55739 8081 10 14 1579 12807 0
1,1 111 186 105 83 149 28 64 148 55822 8081 10 12 1567 11745 0
1,1 111 186 105 83 149 28 64 148 55832 8081 7 12 1324 11914 0
1,1 111 186 105 83 149 28 64 148 56008 8081 8 11 1443 11267 0
1,1 111 186 105 83 149 28 64 148 55073 8081 8 11 1054 10963 0
1,1 111 186 105 83 149 28 64 148 55323 8081 10 11 11108 905 0
1,1 111 186 105 83 149 28 64 148 55880 8081 7 11 1422 10143 0
1,1 111 186 105 83 149 28 64 148 55158 8081 8 10 1220 9931 0
1,1 111 186 105 83 149 28 64 148 55269 8081 7 10 1166 9931 0
1,1 111 186 105 83 149 28 64 148 55113 8081 7 10 1114 9931 0
1,1 111 186 105 83 149 28 64 148 55884 8081 7 10 1422 9462 0
1,1 111 186 105 83 149 28 64 148 55743 8081 7 10 1324 9525 0
1,1 111 186 105 83 149 28 64 148 55833 8081 6 10 1349 9418 0
1,1 111 186 105 83 149 28 64 148 55948 8081 7 10 1307 9259 0
1,1 111 186 105 83 149 28 64 148 55738 8081 9 10 1524 8912 0
1,1 111 186 105 83 149 28 64 148 55924 8081 7 10 1411 8235 0
1,1 111 186 105 83 149 28 64 148 55944 8081 7 9 1401 8052 0
1,1 111 186 105 83 149 28 64 148 56048 8081 7 9 1445 7991 0
1,1 111 186 105 83 149 28 64 148 55852 8081 7 9 1322 8050 0
1,1 111 186 105 83 149 28 64 148 55782 8081 6 10 1344 7978 0
1,1 111 186 105 83 149 28 64 148 55016 8081 6 10 1002 8278 0
1,1 111 186 105 83 149 28 64 148 55069 8081 8 10 1054 8161 0
1,1 111 186 105 83 149 28 64 148 56044 8081 7 9 1598 7564 0
1,1 111 186 105 83 149 28 64 148 55065 8081 8 10 960 8161 0
1,1 111 186 105 83 149 28 64 148 55940 8081 6 9 1253 7644 0
1,1 111 186 105 83 149 28 64 148 54946 8081 11 11 2809 5823 0
1,1 111 186 105 83 149 28 64 148 55620 8081 7 9 1089 7154 0
1,1 111 186 105 83 149 28 64 148 54993 8081 6 9 867 7271 0
1,1 111 186 105 83 149 28 64 148 56031 8081 7 8 1307 6254 0
1,1 111 186 105 83 149 28 64 148 55936 8081 6 8 1253 6074 0
1,1 111 186 105 83 149 28 64 148 55786 8081 7 9 1397 5679 0
1,1 111 186 105 83 149 28 64 148 55464 8081 6 8 1036 6012 0
1,1 111 186 105 83 149 28 64 148 56040 8081 7 9 5993 992 0
1,1 111 186 105 83 149 28 64 148 55124 8081 6 7 1556 5345 0
1,1 111 186 105 83 149 28 64 148 55128 8081 6 7 1529 5365 0
1,1 111 186 105 83 149 28 64 148 55139 8081 6 7 1556 5335 0
1,1 111 186 105 83 149 28 64 148 55119 8081 6 7 1512 5368 0
1,1 111 186 105 83 149 28 64 148 55143 8081 5 7 1502 5364 0
1,1 111 186 105 83 149 28 64 148 55132 8081 5 7 1502 5358 0
1,1 111 186 105 83 149 28 64 148 55303 8081 5 7 1394 5372 0
1,1 111 186 105 83 149 28 64 148 54914 8081 11 10 4791 1619 0
1,1 111 186 105 83 149 28 64 148 55359 8081 9 9 1513 4885 0
1,1 111 186 105 83 149 28 64 148 55357 8081 9 9 1510 4885 0
1,1 111 186 105 83 149 28 64 148 55358 8081 8 9 1459 4885 0
1,1 111 186 105 83 149 28 64 148 55363 8081 8 9 1459 4885 0
1,1 111 186 105 83 149 28 64 148 55364 8081 8 9 1456 4885 0
1,1 111 186 105 83 149 28 64 148 55365 8081 8 9 1456 4885 0
1,1 111 186 105 83 149 28 64 148 55848 8081 5 7 1302 4864 0
1,1 111 186 105 83 149 28 64 148 54936 8081 9 9 1295 4864 0
1,1 111 186 105 83 149 28 64 148 54934 8081 9 9 1295 4830 0
1,1 111 186 105 83 149 28 64 148 54935 8081 9 9 1295 4830 0
1,1 111 186 105 83 149 28 64 148 54932 8081 8 9 1241 4830 0
1,1 111 186 105 83 149 28 64 148 54933 8081 8 9 1241 4830 0
1,1 111 186 105 83 149 28 64 148 55391 8081 6 7 884 5167 0
1,1 111 186 105 83 149 28 64 148 55151 8081 6 7 1479 4567 0
1,1 111 186 105 83 149 28 64 148 55864 8081 6 7 1357 4584 0
